tic,toi,rotulo,disposicao,periodo_publicado,profundidade_publicada_ppm,periodo_recuperado,erro_periodo_rel,profundidade_pct,duracao_h,snr,pico,secundario_pct,odd_even,forma,centroide,pontos
1400212743,2113.01,falso-positivo,FP,5.2461200,1030.0000000,5.25476,0.00165,0.1006,4.204,12.78,0.1592,0.0197,0.0369,0.3750,0.0000,19610
422838133,2116.01,falso-positivo,FP,5.3089937,531.0000000,5.30838,0.00011,0.0271,4.954,7.16,0.0517,0.0057,0.1292,0.4000,2.7353,18216
17416749,2118.01,falso-positivo,FP,2.3448300,370.0000000,1.17583,0.00292,0.0154,1.097,6.45,0.0306,0.0008,0.7385,0.1667,0.4895,11701
158916431,2146.01,falso-positivo,FP,5.8924856,4530.0000000,5.89080,0.00029,0.3035,2.356,54.11,0.4047,0.0061,0.0748,0.8000,16.1175,19610
230267547,2150.01,falso-positivo,FP,2.2263798,1270.0000000,2.22916,0.00125,0.1155,2.675,18.11,0.2433,0.0213,0.1931,0.6154,8.4383,9632
406855039,2153.01,falso-positivo,FP,2.7180835,329.1728205,2.71470,0.00125,0.0344,6.877,17.00,0.1074,0.0177,0.2342,0.3333,15.5284,19607
258402425,2156.01,falso-positivo,FP,0.6755400,680.0000000,0.67529,0.00037,0.0436,1.171,14.47,0.1124,0.0000,0.5054,0.2857,1.3459,19607
298495970,2157.01,falso-positivo,FP,8.4249043,21600.0000000,8.42661,0.00020,1.7544,1.124,92.09,1.4265,0.0286,0.0006,0.6429,2.2986,15174
366563452,2161.01,falso-positivo,FP,1.5873866,110.0000000,4.80726,0.51420,0.0245,2.564,5.21,0.0352,0.0000,0.4098,0.2500,0.5557,14096
49967354,2164.01,falso-positivo,FP,1.0933300,1250.0000000,1.09411,0.00071,0.0661,2.188,15.46,0.1836,0.0000,0.1573,0.4286,4.7091,19611
293567206,2173.01,falso-positivo,FP,0.6856225,723.0000000,0.68561,0.00001,0.0499,0.640,10.35,0.0956,0.0098,0.1246,0.4000,2.8435,19611
349786918,2246.01,falso-positivo,FP,2.9663389,192.3691435,5.50096,0.07277,0.0507,3.667,8.31,0.0842,0.0000,0.3271,0.5714,1.9447,14373
264303333,2250.01,falso-positivo,FP,0.8153098,189.0000000,1.10716,0.32102,0.0136,2.510,5.21,0.0402,0.0000,0.3055,0.3000,0.8309,18423
115446313,2284.01,falso-positivo,FP,4.9707023,487.0000000,1.65683,0.33336,0.0211,3.314,8.06,0.0576,0.0000,0.5110,0.5000,0.6800,18216
197959526,2303.01,falso-positivo,FP,0.7196291,4971.1456595,0.72008,0.00063,0.5034,0.960,14.51,1.1612,0.0000,0.0885,0.4545,5.0337,13675
100589632,2342.01,falso-positivo,FP,3.9471567,1880.0000000,3.95156,0.00111,0.1554,2.107,14.24,0.2215,0.0000,0.1125,0.3333,5.1605,14896
124095888,2358.01,falso-positivo,FP,1.1258127,1440.0000000,1.12510,0.00063,0.0989,1.050,10.30,0.1896,0.0000,0.0250,0.5714,1.1817,17396
344085117,2365.01,falso-positivo,FP,0.6597520,1138.1047916,0.65958,0.00026,0.1126,0.704,9.84,0.2301,0.0064,0.2248,0.5000,0.6946,15482
99330090,3883.01,falso-positivo,FP,7.0080817,14900.0000000,7.00163,0.00092,1.1567,2.801,117.00,1.6614,0.0342,0.0298,0.8333,0.4621,15944
18017227,3890.01,falso-positivo,FP,0.6203033,1390.0000000,0.62015,0.00025,0.1496,0.910,14.19,0.3530,0.0153,0.0963,0.6000,1.1084,15314
139118482,3914.01,falso-positivo,FP,6.7136512,11490.0000000,6.71528,0.00024,0.9392,3.581,67.53,1.1818,0.0139,0.0000,1.0000,0.3915,13299
444413256,3989.01,falso-positivo,FP,4.0104917,6051.0000000,4.01092,0.00011,0.5914,2.139,30.07,0.8925,0.1372,0.0795,0.3636,1.3303,18916
284528889,3999.01,falso-positivo,FP,4.1123850,2110.0000000,4.11150,0.00021,0.1353,2.193,9.24,0.1949,0.0000,0.2773,0.2500,8.1725,18574
395773226,4005.01,falso-positivo,FP,3.8471662,1770.0000000,1.92455,0.00050,0.1084,2.309,10.67,0.2360,0.0102,0.6021,0.5455,3.8982,16749
379629854,4008.01,falso-positivo,FP,2.8278059,650.0000000,1.41492,0.00072,0.0832,1.321,11.45,0.1605,0.0190,0.3784,0.6667,5.3576,15333
367287018,4037.01,falso-positivo,FP,4.7257129,1740.0000000,4.19689,0.11190,0.0906,1.679,6.73,0.1205,0.0249,0.2217,0.5000,1.1704,16749
399444057,4083.01,falso-positivo,FP,2.0714803,1660.0000000,2.07014,0.00065,0.0964,4.140,11.22,0.2674,0.0000,0.2935,0.4000,7.7022,16297
289316336,4091.01,falso-positivo,FP,3.0038696,760.0000000,3.00599,0.00070,0.0830,2.806,9.84,0.1552,0.0005,0.4760,0.2727,5.2147,16994
237235093,4102.01,falso-positivo,FP,2.6834113,760.0000000,0.98742,0.26406,0.0754,2.238,9.61,0.2200,0.0481,0.2167,0.6000,1.9208,12786
230075120,4110.01,falso-positivo,FP,0.7676706,340.0000000,1.24940,0.18624,0.0264,1.999,5.11,0.0649,0.0000,0.0077,0.6000,0.5912,16888
153896150,4123.01,falso-positivo,FP,2.7879450,3211.4673560,2.78768,0.00010,0.2870,0.743,14.69,0.3082,0.0315,0.2172,0.3000,0.9133,17141
71396541,4130.01,falso-positivo,FP,6.2697160,1240.0000000,6.26459,0.00082,0.1231,4.176,15.81,0.1856,0.0165,0.2802,0.4444,9.8853,16142
420803693,4134.01,falso-positivo,FP,0.9135968,540.0000000,0.91418,0.00064,0.0527,1.341,7.80,0.1228,0.0000,0.1548,0.6667,4.1718,16746
288471040,4135.01,falso-positivo,FP,2.5139764,560.0000000,0.60990,0.51479,0.0411,0.244,5.26,0.0537,0.0018,0.6756,0.7143,0.4138,16456
461538935,4157.01,falso-positivo,FP,5.2898350,2330.0000000,5.28743,0.00045,0.2058,2.115,13.65,0.2524,0.0000,0.2474,0.4545,9.1724,16749
289988797,4178.01,falso-positivo,FP,2.2042212,4250.0000000,8.69557,0.97248,0.7274,3.478,83.09,0.8557,0.0124,0.0000,0.5000,9.5722,14891
75208638,4257.01,falso-positivo,FP,4.6512523,3110.0000000,4.65257,0.00028,0.2013,1.861,13.19,0.2827,0.0000,0.1681,0.3333,9.1995,16641
407146536,4279.01,falso-positivo,FP,2.0976705,2503.6856881,2.09846,0.00038,0.2359,3.078,27.21,0.5473,0.0000,0.0527,0.8182,0.5020,19333
47617038,4330.01,falso-positivo,FP,3.3513304,400.0000000,3.36726,0.00475,0.0773,1.796,38.93,0.1220,0.0149,0.1621,0.6364,5.3036,16823
178959058,4332.01,falso-positivo,FP,5.4468377,842.0000000,5.45655,0.00178,0.0699,2.910,14.34,0.0981,0.0000,0.0003,0.3636,5.7015,17318
443658196,4335.01,falso-positivo,FP,4.5006638,2110.0000000,4.50860,0.00176,0.2950,4.208,20.25,0.4912,0.0000,0.3311,0.3750,7.9071,18494
399642071,4337.01,falso-positivo,FP,2.2887763,1890.6463423,2.29244,0.00160,0.2689,2.751,14.68,0.5760,0.0809,0.0286,0.4545,1.4896,16995
300011941,4357.01,falso-positivo,FP,1.8141215,129.4041201,4.67383,0.28818,0.0450,9.971,11.92,0.1124,0.0037,0.5250,0.5000,3.5516,18279
133505138,4359.01,falso-positivo,FP,2.4360845,350.0000000,2.43592,0.00007,0.0331,2.923,10.36,0.0704,0.0080,0.0507,0.4444,2.2960,16427
313675203,4367.01,falso-positivo,FP,2.5025812,807.0000000,2.50374,0.00046,0.0437,2.671,11.54,0.0873,0.0021,0.7660,0.7000,3.6885,14807
314724818,4368.01,falso-positivo,FP,4.4518604,3558.2211894,4.45195,0.00002,0.2803,1.781,38.11,0.3644,0.0226,0.0060,0.6364,1.5899,18493
384744828,4383.01,falso-positivo,FP,3.0421334,2054.3050277,3.04388,0.00058,0.1511,1.218,26.89,0.1840,0.0000,0.0664,0.5556,0.6221,19336
341805908,4394.01,falso-positivo,FP,1.4919160,1474.3347879,1.49164,0.00018,0.1226,1.591,24.68,0.2579,0.0049,0.3906,0.5714,10.1274,19515
107728509,4397.01,falso-positivo,FP,2.6646183,840.0000000,2.67794,0.00500,0.0385,5.713,8.96,0.1033,0.0036,0.4691,0.4444,3.5467,17743
35315453,4412.01,falso-positivo,FP,2.0341073,1090.8647356,8.49320,1.08770,0.4170,5.662,60.62,0.7305,0.0159,2.3215,0.7273,45.3979,15587
1405997635,4414.01,falso-positivo,FP,1.8697825,2940.0000000,1.87051,0.00039,0.3153,2.993,31.95,0.7810,0.0550,0.0690,0.6667,10.1437,16417
362709886,4420.01,falso-positivo,FP,4.7259317,6309.6615331,4.72310,0.00060,0.5646,1.889,108.00,0.7410,0.0043,0.0483,0.7692,3.1846,19334
149282072,4461.01,falso-positivo,FP,3.7006742,840.0000000,3.69255,0.00219,0.0806,4.431,13.58,0.1818,0.0018,0.1112,0.3750,2.7237,16940
64531556,4477.01,falso-positivo,FP,7.8127906,8120.0000000,7.81260,0.00003,0.7209,6.250,55.32,1.2420,0.0187,0.0057,0.8182,1.5304,18322
395514100,3137.01,falso-positivo,FP,1.8823821,21038.6119972,1.88215,0.00012,1.8759,2.259,74.82,4.0227,0.2957,0.0023,0.8182,15.6955,19515
466318137,3153.01,falso-positivo,FP,1.1216021,3599.1066292,1.12175,0.00013,0.2683,1.197,13.39,0.5608,0.0547,0.0288,0.3750,15.0469,18347
449549170,3159.01,falso-positivo,FP,1.4753526,870.0000000,1.47032,0.00341,0.0870,3.333,14.00,0.2510,0.0000,0.1769,0.5000,5.2393,18854
31697707,3290.01,falso-positivo,FP,3.9109460,5210.0000000,3.90940,0.00039,0.3810,3.649,38.37,0.7753,0.0093,0.0231,0.7273,5.2749,14925
412259468,3357.01,falso-positivo,FP,2.6535777,1446.2753601,2.65258,0.00038,0.1315,2.122,17.51,0.2514,0.0000,0.0482,0.6364,21.1491,16702
146244533,3358.01,falso-positivo,FP,8.8088443,3550.0000000,8.80888,0.00000,0.3416,3.524,32.81,0.4188,0.0117,0.0000,0.5455,15.6207,13826
419419534,3389.01,falso-positivo,FP,1.6801480,1420.0000000,0.84010,0.00004,0.1092,1.232,17.51,0.2591,0.0096,0.6536,0.3000,1.7089,15638
459850897,3503.01,falso-positivo,FP,1.1882681,2800.5248692,1.18885,0.00049,0.2446,2.061,27.10,0.6361,0.0000,0.4521,0.6667,2.6118,17338
117689799,3504.01,falso-positivo,FP,2.1570462,17928.3672773,2.15643,0.00028,1.7172,1.725,71.29,2.9727,0.0617,0.0011,0.8462,11.6278,15068
40779013,3512.01,falso-positivo,FP,1.7113115,9840.0000000,1.71028,0.00060,1.0246,1.368,61.80,1.8053,0.0970,0.0227,0.6364,4.4115,17898
16187321,3542.01,falso-positivo,FP,4.2021893,9310.0000000,4.20206,0.00003,0.8432,2.241,42.24,1.1162,0.0000,0.0767,0.7692,2.7809,14572
193708920,3562.01,falso-positivo,FP,1.3298469,2190.0000000,1.32783,0.00151,0.2207,3.010,25.36,0.6495,0.0166,0.0434,0.5455,10.2253,18882
1965256662,3565.01,falso-positivo,FP,4.3170598,10240.0000000,4.31633,0.00017,1.0819,2.302,48.38,1.8480,0.0000,0.0370,0.8571,0.0000,13763
358186451,3578.01,falso-positivo,FP,1.3176767,530.0000000,1.31699,0.00052,0.0494,1.932,8.04,0.1184,0.0000,0.6234,0.6667,3.9284,18882
429414530,3631.01,falso-positivo,FP,2.6340964,2250.0000000,2.63636,0.00086,0.2163,3.164,11.79,0.4723,0.0114,0.0642,0.4545,6.7705,18880
80478272,3634.01,falso-positivo,FP,5.0859432,7091.0000000,5.08618,0.00005,0.5427,2.034,48.37,0.7006,0.0245,0.0321,0.8182,1.2912,17991
453230066,3643.01,falso-positivo,FP,1.5492212,1420.0000000,1.88422,0.21624,0.0804,0.251,4.81,0.0595,0.0081,0.4142,0.1667,0.3388,19237
354151219,3663.01,falso-positivo,FP,3.5639862,2126.0000000,3.56323,0.00021,0.1385,2.375,12.66,0.2267,0.0030,0.0759,0.7000,4.5344,18164
458876004,3677.01,falso-positivo,FP,3.6923071,14130.0000000,3.69094,0.00037,1.2850,0.984,39.50,1.2542,0.0086,0.1626,0.8000,0.8300,12164
34551972,3678.01,falso-positivo,FP,4.8542148,7842.3157995,4.85254,0.00035,0.7483,4.529,119.02,1.4400,0.0149,0.0205,0.9231,1.1886,14125
116257066,3728.01,falso-positivo,FP,6.5019596,7130.0000000,6.50005,0.00029,0.6750,2.600,57.10,0.9278,0.0000,0.2050,0.7273,2.2064,16199
284747017,3746.01,falso-positivo,FP,1.8012697,1800.0000000,1.80022,0.00058,0.2073,2.400,20.36,0.4650,0.0448,0.0379,0.5455,3.4296,16254
28643432,5184.01,falso-positivo,FP,2.2751393,3350.0000000,2.27535,0.00009,0.3466,2.124,28.15,0.6086,0.0343,0.1524,0.5000,10.7595,16014
193628179,5198.01,falso-positivo,FP,3.2623468,8540.0000000,3.26128,0.00033,0.7862,2.609,55.26,1.4405,0.0508,0.0193,0.8333,1.4512,15700
195093356,5226.01,falso-positivo,FP,7.8284207,32460.0000000,7.83168,0.00042,2.4432,5.221,140.68,4.7396,0.0000,0.0359,1.0000,11.0062,15983
105387356,5231.01,falso-positivo,FP,1.5163046,1180.0000000,1.51779,0.00098,0.1085,3.845,16.64,0.3356,0.0044,0.0402,0.3333,31.9411,18788
326347927,5260.01,falso-positivo,FP,7.2617331,1310.0000000,7.25288,0.00122,0.1347,6.769,10.27,0.2837,0.0423,0.0423,0.4444,5.8757,12967
274122380,5262.01,falso-positivo,FP,2.8731380,1240.0000000,2.87598,0.00099,0.1039,3.068,8.33,0.2142,0.0000,0.5164,0.8889,3.4872,18604
399956873,5283.01,falso-positivo,FP,6.9494280,3050.0000000,6.95054,0.00016,0.2419,2.780,17.01,0.3126,0.0131,0.0206,0.7778,7.3380,19610
422653398,5308.01,falso-positivo,FP,8.3403400,7360.0000000,8.33807,0.00027,0.6819,2.223,42.93,0.6316,0.0048,0.0000,0.6923,1.1072,15372
241174783,5381.01,falso-positivo,FP,4.0802864,516.6229250,4.07434,0.00146,0.0577,1.086,8.79,0.0569,0.0000,0.2126,0.3333,1.6973,16615
115564354,5418.01,falso-positivo,FP,1.6421819,1100.0000000,1.64244,0.00016,0.1005,2.409,11.36,0.2476,0.0000,0.0335,0.2222,2.4595,16734
29374525,5440.01,falso-positivo,FP,3.8138120,2310.0000000,3.81209,0.00045,0.2071,2.541,14.39,0.3501,0.0520,0.3854,0.2500,4.1465,14975
6653897,5450.01,falso-positivo,FP,0.8857522,760.0000000,0.88652,0.00086,0.0815,1.182,9.72,0.1906,0.0000,0.4045,0.3750,5.1922,14629
158555987,4594.01,falso-positivo,FP,5.5460893,1956.6215347,1.31752,0.52488,0.1008,3.865,14.56,0.3354,0.0507,0.0082,0.1429,15.4028,18039
19155785,4605.01,falso-positivo,FP,3.1442556,2095.0000000,6.42367,0.02149,0.2791,3.426,31.75,0.3292,0.0000,0.0000,0.5000,119.9101,14596
1950736,4610.01,falso-positivo,FP,3.1129681,585.0000000,3.11549,0.00081,0.0388,1.662,6.90,0.0584,0.0000,0.3337,0.1429,1.4093,15067
374200604,4838.01,falso-positivo,FP,0.7600190,1865.5886518,0.75988,0.00018,0.1393,0.811,11.85,0.2871,0.0000,0.3681,0.2857,17.0986,15629
305943739,4498.01,falso-positivo,FP,5.3073459,200.0000000,2.65121,0.00093,0.0147,4.242,14.23,0.0378,0.0000,0.6734,0.7000,3.0028,19607
406190563,4500.01,falso-positivo,FP,1.7733460,710.0000000,1.77212,0.00069,0.0502,3.072,11.12,0.1306,0.0032,0.6065,0.5000,21.2773,13736
239372503,4502.01,falso-positivo,FP,0.8560277,247.0000000,0.85720,0.00137,0.0187,1.943,13.65,0.0542,0.0000,0.4725,0.4444,5.2555,19474
407146538,5055.01,falso-positivo,FP,2.0915616,2560.0000000,2.09761,0.00289,0.2499,3.356,17.21,0.6024,0.0215,0.2080,0.5833,3.1133,19515
319968129,5070.01,falso-positivo,FP,6.2169940,2060.0000000,6.21329,0.00060,0.1555,2.485,16.59,0.1893,0.0094,0.0156,0.7273,5.7110,14897
23113034,5075.01,falso-positivo,FP,1.7134571,355.0000000,0.85701,0.00033,0.0273,1.485,18.36,0.0719,0.0000,0.1347,0.5000,2.9117,15263
69672493,5079.01,falso-positivo,FP,1.4920726,907.0000000,1.49274,0.00045,0.0601,1.592,16.60,0.1195,0.0033,0.1686,0.8000,1.5408,15059
97735297,5107.01,falso-positivo,FP,1.8354365,310.0000000,1.39673,0.23902,0.0255,0.931,6.72,0.0421,0.0020,0.2746,0.3333,14.2940,14737
75427473,5119.01,falso-positivo,FP,1.4713984,236.0000000,1.46273,0.00589,0.0181,4.096,11.48,0.0574,0.0000,0.1430,0.6000,4.2568,15114
306902029,5124.01,falso-positivo,FP,1.0754572,690.0000000,1.07652,0.00099,0.0451,1.866,10.17,0.1159,0.0210,0.4974,0.2727,4.2571,14988
95010343,5134.01,falso-positivo,FP,6.8804590,445.0000000,6.87932,0.00017,0.0449,2.752,11.94,0.0668,0.0142,0.0820,0.4444,3.7897,14579
172110606,5135.01,falso-positivo,FP,2.0197299,426.0000000,2.02011,0.00019,0.0293,2.155,12.80,0.0616,0.0012,0.4408,0.6364,1.1384,16550
40954422,5150.01,falso-positivo,FP,1.7578288,2116.0000000,1.75893,0.00063,0.1781,3.987,48.97,0.4960,0.0342,0.1680,0.6000,9.9702,18788
456305193,5540.01,falso-positivo,FP,1.0995742,3168.0000000,0.54986,0.00013,0.2532,0.953,60.37,0.6788,0.0000,0.0262,0.7000,7.4519,10621
268405086,5574.01,falso-positivo,FP,6.8242909,700.0000000,2.66147,0.22000,0.0595,2.129,5.29,0.1091,0.0208,0.3095,0.2500,1.4653,14419
59003115,556.01,falso-positivo,FP,2.2941850,697.4720040,2.29133,0.00124,0.0609,2.750,8.57,0.1294,0.0000,0.5750,0.3333,1.9058,17278
271042173,3557.01,falso-positivo,FP,0.4768730,1930.0000000,0.95344,0.00032,0.1974,1.271,13.87,0.4577,0.1817,0.0546,0.6250,1.3495,17898
258557847,5742.01,falso-positivo,FP,3.9658240,680.0000000,1.65212,0.16682,0.1028,4.846,35.00,0.3499,0.0000,0.0018,0.3333,2.6022,11954
462715015,5769.01,falso-positivo,FP,1.7548863,2620.0000000,1.75569,0.00046,0.2098,1.405,16.68,0.3869,0.0000,0.3803,0.4000,3.0879,10746
138968089,1429.01,falso-positivo,FP,0.6412558,1029.5348333,0.64106,0.00031,0.1230,0.598,9.36,0.2403,0.0000,0.1331,0.4000,0.6731,12095
302814895,5784.01,falso-positivo,FP,8.6800186,870.0000000,2.05010,0.52763,0.0246,4.100,7.76,0.0675,0.0056,0.1890,0.3333,19.0782,16838
446616059,5787.01,falso-positivo,FP,3.1072375,737.0000000,3.10996,0.00088,0.0630,4.976,20.53,0.1532,0.0040,0.1745,0.4000,4.5251,16545
110936761,5791.01,falso-positivo,FP,2.2906144,1390.0000000,2.28979,0.00036,0.1508,1.832,23.62,0.2597,0.0255,0.0374,0.6000,7.3696,14379
303055194,5804.01,falso-positivo,FP,1.7615631,1050.0000000,1.76219,0.00035,0.0882,1.410,20.51,0.1447,0.0278,0.0244,0.6000,4.3739,15564
331484419,5811.01,falso-positivo,FP,6.2565600,875.0000000,6.24823,0.00133,0.0704,3.332,30.82,0.1034,0.0058,0.0360,0.7273,0.8208,18135
224418572,5830.01,falso-positivo,FP,2.8465928,2110.0000000,2.84770,0.00039,0.1786,2.658,11.13,0.3297,0.0170,0.1712,0.4444,5.1640,11610
151728428,5850.01,falso-positivo,FP,3.9997367,7460.0000000,7.40450,0.07438,0.9765,7.898,95.22,2.3362,0.0016,0.3852,0.5556,8.0425,15522
341297143,5866.01,falso-positivo,FP,3.8421028,8920.0000000,3.83862,0.00091,0.6484,1.024,42.40,0.7439,0.0263,0.0029,0.5000,3.8979,13495
375199523,5892.01,falso-positivo,FP,1.9447712,2880.0000000,1.94728,0.00129,0.1972,1.817,16.58,0.3948,0.0000,0.0531,0.3750,8.6089,12915
289125016,5924.01,falso-positivo,FP,6.2043746,4380.0000000,6.21552,0.00180,0.3968,5.801,44.01,0.7623,0.0000,0.0198,0.9167,4.9873,18137
166190643,5942.01,falso-positivo,FP,1.6540803,3460.0000000,1.65323,0.00051,0.3438,2.204,29.77,0.8013,0.0000,0.1714,0.6667,13.4043,19474
239541449,5962.01,falso-positivo,FP,1.9261183,3853.8831363,1.92608,0.00002,0.3548,0.770,36.99,0.4369,0.0121,0.0015,0.7500,3.9581,19612
404610583,5966.01,falso-positivo,FP,3.5381039,11844.6534836,3.53759,0.00015,1.1169,1.887,121.82,1.7210,0.0000,0.0018,0.8333,10.4114,18617
56231866,6024.01,falso-positivo,FP,2.7218347,560.0000000,2.71855,0.00121,0.0486,1.812,14.67,0.0805,0.0006,0.4807,0.2500,7.9712,17330
272050287,6039.01,falso-positivo,FP,8.5036140,1590.0000000,8.54413,0.00476,0.2185,1.139,11.09,0.0949,0.0000,0.0000,0.1250,0.5568,17991
352924930,6037.01,falso-positivo,FP,4.0158188,560.0000000,1.00848,0.49775,0.0211,2.824,6.61,0.0677,0.0046,0.6332,0.8333,0.7307,13890
294283951,6084.01,falso-positivo,FP,4.3724063,1642.1950326,0.52829,0.75835,0.0890,0.211,5.02,0.1146,0.0000,0.1700,0.3333,0.7345,18322
262781201,6096.01,falso-positivo,FP,1.3154261,285.0000000,1.31866,0.00246,0.0183,2.813,8.84,0.0542,0.0119,0.2450,0.4444,1.0411,12960
364408162,6116.01,falso-positivo,FP,3.1256662,4065.0000000,3.12219,0.00111,0.2917,2.498,21.12,0.5036,0.0108,0.1877,0.3750,6.2040,19474
129107501,6133.01,falso-positivo,FP,3.6534344,24705.0000000,3.65412,0.00019,2.0803,2.923,158.32,3.6627,0.0736,0.0407,1.0000,33.5299,17330
199162630,6181.01,falso-positivo,FP,2.7649802,3575.0000000,2.76496,0.00001,0.3307,1.106,14.76,0.4113,0.0348,0.0592,0.4000,2.7540,19025
437740083,6242.01,falso-positivo,FP,5.6020298,6146.0000000,5.60134,0.00012,0.4246,2.241,26.80,0.4898,0.0000,0.3027,0.4444,14.3565,13868
98613492,6355.01,falso-positivo,FP,1.0617107,2369.0000000,1.06212,0.00038,0.2551,0.991,19.01,0.5018,0.0000,0.3614,0.4444,2.8957,12506
73244652,6396.01,falso-positivo,FP,8.2100724,4190.0000000,8.22018,0.00123,0.2884,1.096,8.83,0.2071,0.0509,0.0000,0.5000,1.6350,12733
15827263,6645.01,falso-positivo,FP,3.9525732,857.0000000,7.94799,0.00542,0.1464,3.179,13.48,0.1823,0.0121,0.7480,0.5000,25.5214,11422
35377903,6693.01,falso-positivo,FP,2.9937587,3142.6522925,2.99268,0.00036,0.3324,4.389,75.01,0.8184,0.0216,0.0166,0.6667,1.4457,14118
104195270,6696.01,falso-positivo,FP,3.6859958,12982.7214564,3.68808,0.00057,1.2159,4.426,215.46,2.7746,0.0379,0.0239,0.9167,4.6364,19233
252537013,6895.01,falso-positivo,FP,7.0469712,1020.0000000,1.80984,0.48635,0.0450,2.654,8.23,0.1086,0.0000,0.4014,0.5714,10.3574,11770
261141602,6989.01,falso-positivo,FP,1.4956727,3708.0000000,1.49537,0.00020,0.3288,1.994,22.65,0.7029,0.0231,0.2143,0.4545,11.1364,11103
64837857,6650.03,falso-positivo,FP,8.9965133,988.0000000,6.83781,0.23995,0.3540,5.470,70.25,0.5773,0.0000,1.1019,0.7500,1.7759,17990
210337597,7324.01,falso-positivo,FP,0.5257499,1028.0000000,0.52541,0.00065,0.0942,1.191,9.42,0.2764,0.0000,0.3984,0.4444,1.8750,12611
